preset_name,nozzle_variant,nozzle_diameter,high_flow,indx,filament_type,filament_vendor,filament_max_volumetric_speed,temperature,first_layer_temperature,bed_temperature,first_layer_bed_temperature,chamber_temperature,chamber_minimal_temperature,extrusion_multiplier,filament_abrasive,filament_retract_length,filament_retract_speed,min_fan_speed,max_fan_speed,cooling,fan_always_on,filament_shrinkage_compensation_xy,pressure_advance_m572_s,pa_conditional,pa_note
Numakers ABS @COREONE HF0.6,HF0.6,0.6,1,0,ABS,Numakers,34,255,255,110,110,55,40,1.014,,,,15,20,1,0,0.22%,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Numakers ABS @COREONE HF0.8,HF0.8,0.8,1,0,ABS,Numakers,36,255,255,110,110,55,40,1.014,,,,15,20,1,0,0.22%,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Numakers ASA @COREONE,0.4,0.4,0,0,ASA,Numakers,13,260,260,110,110,55,40,1.014,,,,20,25,1,1,0.22%,0.02,conditional,S value templated on nozzle_diameter; resolved for this variant
Numakers ASA @COREONE 0.6,0.6,0.6,0,0,ASA,Numakers,15,260,260,110,110,55,40,1.014,,,,20,25,1,1,0.22%,0.012,conditional,S value templated on nozzle_diameter; resolved for this variant
Numakers ASA @COREONE 0.8,0.8,0.8,0,0,ASA,Numakers,19,260,260,110,110,55,40,1.014,,,,20,30,1,1,0.22%,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Numakers ASA @COREONE HF0.4,HF0.4,0.4,1,0,ASA,Numakers,15,260,260,110,110,55,40,1.014,,,,20,25,1,1,0.22%,0.02,conditional,S value templated on nozzle_diameter; resolved for this variant
Numakers ASA @COREONE HF0.5,HF0.5,0.5,1,0,ASA,Numakers,15,260,260,110,110,55,40,1.014,,,,20,25,1,1,0.22%,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Numakers ASA @COREONE HF0.6,HF0.6,0.6,1,0,ASA,Numakers,17,260,260,110,110,55,40,1.014,,,,20,25,1,1,0.22%,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Numakers ASA @COREONE HF0.8,HF0.8,0.8,1,0,ASA,Numakers,20,265,265,110,110,55,40,1.014,,,,20,30,1,1,0.22%,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Polymaker PolyTerra PLA @COREONE,0.4,0.4,0,0,PLA,Polymaker,17,220,230,60,60,20,0,1,,,,85,100,1,1,,0.024,conditional,S value templated on nozzle_diameter; resolved for this variant
Polymaker PolyTerra PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Polymaker,18,220,230,60,60,20,0,1,,,,85,100,1,1,,0.017,conditional,S value templated on nozzle_diameter; resolved for this variant
Polymaker PolyTerra PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Polymaker,20,220,230,60,60,20,0,1,,,,85,100,1,1,,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Polymaker PolyTerra PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Polymaker,26,225,230,60,60,20,0,1,,,,85,100,1,1,,0.024,conditional,S value templated on nozzle_diameter; resolved for this variant
Polymaker PolyTerra PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Polymaker,28,225,230,60,60,20,0,1,,,,85,100,1,1,,0.016,conditional,S value templated on nozzle_diameter; resolved for this variant
Polymaker PolyTerra PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Polymaker,33,225,230,60,60,20,0,1,,,,85,100,1,1,,0.017,conditional,S value templated on nozzle_diameter; resolved for this variant
Polymaker PolyTerra PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Polymaker,39,225,230,60,60,20,0,1,,,,85,100,1,1,,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PLA @COREONE,0.4,0.4,0,0,PLA,Overture,12,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Overture,15.5,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Overture,19,220,230,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Overture,21,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Overture,24,220,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Overture,28,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Overture,35,220,230,60,60,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PETG @COREONE,0.4,0.4,0,0,PETG,Overture,12,250,250,85,85,35,0,1,,0.8,,30,60,1,1,,0.055,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PETG @COREONE 0.6,0.6,0.6,0,0,PETG,Overture,17,250,250,85,85,35,0,1,,0.8,,30,60,1,1,,0.035,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PETG @COREONE 0.8,0.8,0.8,0,0,PETG,Overture,22,250,250,85,85,35,0,1,,0.8,,30,65,1,1,,0.02,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PETG @COREONE HF0.4,HF0.4,0.4,1,0,PETG,Overture,22,250,250,85,85,35,0,1,,0.8,,30,60,1,1,,0.055,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PETG @COREONE HF0.5,HF0.5,0.5,1,0,PETG,Overture,25,250,250,85,85,35,0,1,,0.8,,30,60,1,1,,0.044,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PETG @COREONE HF0.6,HF0.6,0.6,1,0,PETG,Overture,29,250,250,85,85,35,0,1,,0.8,,30,60,1,1,,0.035,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture PETG @COREONE HF0.8,HF0.8,0.8,1,0,PETG,Overture,35,260,260,85,85,35,0,1,,0.8,,30,65,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Overture High Speed TPU @COREONE,0.4,0.4,0,0,FLEX,Overture,5,235,240,50,50,30,0,1.05,,1.5,60,40,50,1,1,,,,no M572 in start_filament_gcode
Overture High Speed TPU @COREONE 0.6,0.6,0.6,0,0,FLEX,Overture,6.5,235,240,50,50,30,0,1.05,,1.5,60,40,50,1,1,,,,no M572 in start_filament_gcode
Overture High Speed TPU @COREONE 0.8,0.8,0.8,0,0,FLEX,Overture,10,235,240,50,50,30,0,1.05,,1.5,60,40,50,1,1,,,,no M572 in start_filament_gcode
Alzament Basic PLA @COREONE,0.4,0.4,0,0,PLA,Alzament,15,220,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Alzament Basic PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Alzament,15.5,220,230,60,60,20,0,1,,,,85,100,1,1,,0.016,conditional,S value templated on nozzle_diameter; resolved for this variant
Alzament Basic PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Alzament,19,220,230,60,60,20,0,1,,,,85,100,1,1,,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Alzament Basic PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Alzament,21,220,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Alzament Basic PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Alzament,24,220,230,60,60,20,0,1,,,,85,100,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Alzament Basic PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Alzament,28,220,230,60,60,20,0,1,,,,85,100,1,1,,0.016,conditional,S value templated on nozzle_diameter; resolved for this variant
Alzament Basic PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Alzament,35,220,230,60,60,20,0,1,,,,85,100,1,1,,0.01,conditional,S value templated on nozzle_diameter; resolved for this variant
Hatchbox PLA @COREONE,0.4,0.4,0,0,PLA,Hatchbox,13,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Hatchbox PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Hatchbox,15,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Hatchbox PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Hatchbox,19,220,230,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Hatchbox PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Hatchbox,20,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Hatchbox PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Hatchbox,22,220,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Hatchbox PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Hatchbox,24,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Hatchbox PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Hatchbox,32,220,230,60,60,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Esun PLA @COREONE,0.4,0.4,0,0,PLA,Esun,13,220,230,60,60,20,0,1,,,,85,100,1,1,,0.03,conditional,S value templated on nozzle_diameter; resolved for this variant
Esun PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Esun,15.5,220,230,60,60,20,0,1,,,,85,100,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Esun PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Esun,19,220,230,60,60,20,0,1,,,,85,100,1,1,,0.012,conditional,S value templated on nozzle_diameter; resolved for this variant
Esun PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Esun,21,220,230,60,60,20,0,1,,,,85,100,1,1,,0.03,conditional,S value templated on nozzle_diameter; resolved for this variant
Esun PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Esun,24,220,230,60,60,20,0,1,,,,85,100,1,1,,0.021,conditional,S value templated on nozzle_diameter; resolved for this variant
Esun PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Esun,28,220,230,60,60,20,0,1,,,,85,100,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Esun PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Esun,35,220,230,60,60,20,0,1,,,,85,100,1,1,,0.012,conditional,S value templated on nozzle_diameter; resolved for this variant
Das Filament PLA @COREONE,0.4,0.4,0,0,PLA,Das Filament,15,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Das Filament PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Das Filament,15.5,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Das Filament PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Das Filament,19,220,230,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Das Filament PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Das Filament,21,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Das Filament PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Das Filament,24,220,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Das Filament PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Das Filament,28,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Das Filament PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Das Filament,35,220,230,60,60,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
EUMAKERS PLA @COREONE,0.4,0.4,0,0,PLA,EUMAKERS,13,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
EUMAKERS PLA @COREONE 0.6,0.6,0.6,0,0,PLA,EUMAKERS,15.5,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
EUMAKERS PLA @COREONE 0.8,0.8,0.8,0,0,PLA,EUMAKERS,19,220,230,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
EUMAKERS PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,EUMAKERS,21,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
EUMAKERS PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,EUMAKERS,24,220,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
EUMAKERS PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,EUMAKERS,28,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
EUMAKERS PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,EUMAKERS,35,220,230,60,60,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Floreon3D PLA @COREONE,0.4,0.4,0,0,PLA,Floreon3D,15,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Floreon3D PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Floreon3D,15.5,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Floreon3D PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Floreon3D,19,220,230,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Floreon3D PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Floreon3D,21,220,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Floreon3D PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Floreon3D,24,220,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Floreon3D PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Floreon3D,28,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Floreon3D PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Floreon3D,35,220,230,60,60,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA @COREONE,0.4,0.4,0,0,PLA,Prusa Polymers,15,225,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA @COREONE 0.6,0.6,0.6,0,0,PLA,Prusa Polymers,15.5,220,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA @COREONE 0.8,0.8,0.8,0,0,PLA,Prusa Polymers,19,225,230,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Prusa Polymers,24,230,230,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA @COREONE HF0.5,HF0.5,0.5,1,0,PLA,Prusa Polymers,27,230,230,60,60,20,0,1,,,,85,100,1,1,,0.026,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Prusa Polymers,30,230,230,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA @COREONE HF0.8,HF0.8,0.8,1,0,PLA,Prusa Polymers,36,230,230,60,60,20,0,1,,,,85,100,1,1,,0.015,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA @COREONEINDX HF0.4,INDX HF0.4,0.4,1,1,PLA,Prusa Polymers,28,225,230,60,60,20,0,1,,0.8,,100,100,1,1,,0.038,,
Prusament PLA High Speed @COREONE,0.4,0.4,0,0,PLA,Prusa Polymers,17,220,215,60,60,20,0,1,,,,85,100,1,1,,0.031,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA High Speed @COREONE 0.6,0.6,0.6,0,0,PLA,Prusa Polymers,19,220,215,60,60,20,0,1,,,,85,100,1,1,,0.019,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA High Speed @COREONE HF0.4,HF0.4,0.4,1,0,PLA,Prusa Polymers,28,220,215,60,60,20,0,1,,,,85,100,1,1,,0.031,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA High Speed @COREONE HF0.6,HF0.6,0.6,1,0,PLA,Prusa Polymers,31,220,215,60,60,20,0,1,,,,85,100,1,1,,0.019,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament Woodfill @COREONE,0.4,0.4,0,0,PLA,Prusa Polymers,10,195,195,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament Woodfill @COREONE 0.6,0.6,0.6,0,0,PLA,Prusa Polymers,12,195,195,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament Woodfill @COREONE 0.8,0.8,0.8,0,0,PLA,Prusa Polymers,15,195,195,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament Woodfill @COREONEINDX HF0.4,INDX HF0.4,0.4,1,1,PLA,Prusa Polymers,10,195,195,60,60,20,0,1,,,,85,100,1,1,,0.04,,
Prusament rPLA @COREONE,0.4,0.4,0,0,PLA,Prusa Polymers,10,205,205,60,60,20,0,1,,,,85,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament rPLA @COREONE 0.6,0.6,0.6,0,0,PLA,Prusa Polymers,14,205,205,60,60,20,0,1,,,,85,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament rPLA @COREONE 0.8,0.8,0.8,0,0,PLA,Prusa Polymers,14,205,205,60,60,20,0,1,,,,85,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament rPLA @COREONEINDX HF0.4,INDX HF0.4,0.4,1,1,PLA,Prusa Polymers,10,205,205,60,60,20,0,1,,,,85,100,1,1,,0.055,,
Prusament PLA Blend @COREONE,0.4,0.4,0,0,PLA,Prusa Polymers,7.5,225,230,60,60,20,0,1,,,,85,100,1,1,,0.033,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA Blend @COREONE 0.6,0.6,0.6,0,0,PLA,Prusa Polymers,9,215,230,60,60,20,0,1,,,,85,100,1,1,,0.018,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA Blend @COREONE 0.8,0.8,0.8,0,0,PLA,Prusa Polymers,12,225,230,60,60,20,0,1,,,,85,100,1,1,,0.012,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PLA Blend @COREONEINDX HF0.4,INDX HF0.4,0.4,1,1,PLA,Prusa Polymers,12.5,225,230,60,60,20,0,1,,0.8,,100,100,1,1,,0.032,,
Prusament PVB @COREONE,0.4,0.4,0,0,PVB,Prusa Polymers,6,215,215,75,75,20,0,1,,,,100,100,1,1,,0.036,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PVB @COREONE 0.6,0.6,0.6,0,0,PVB,Prusa Polymers,15.5,215,215,75,75,20,0,1,,,,100,100,1,1,,0.022,conditional,S value templated on nozzle_diameter; resolved for this variant
Prusament PVB @COREONE 0.8,0.8,0.8,0,0,PVB,Prusa Polymers,19,225,225,75,75,20,0,1,,,,100,100,1,1,,0.014,conditional,S value templated on nozzle_diameter; resolved for this variant
Fillamentum Flexfill 98A @COREONE,0.4,0.4,0,0,FLEX,Fillamentum,2,240,240,50,50,30,0,1.08,,3,60,45,45,0,1,,,,no M572 in start_filament_gcode
Fillamentum Flexfill 98A @COREONE 0.6,0.6,0.6,0,0,FLEX,Fillamentum,3,235,240,50,50,30,0,1.08,,3,60,45,45,0,1,,,,no M572 in start_filament_gcode
Fillamentum Flexfill 98A @COREONE 0.8,0.8,0.8,0,0,FLEX,Fillamentum,8,240,240,50,50,30,0,1.08,,3,60,45,45,0,1,,,,no M572 in start_filament_gcode
Prusament TPU 95A @COREONE,0.4,0.4,0,0,FLEX,Prusa Polymers,2.5,225,225,65,65,30,0,1.09,,,,65,65,0,1,,,,no M572 in start_filament_gcode
Prusament TPU 95A @COREONE 0.6,0.6,0.6,0,0,FLEX,Prusa Polymers,4,230,230,65,65,30,0,1.1,,,60,65,65,0,1,,,,no M572 in start_filament_gcode
Prusament TPU 95A @COREONE 0.8,0.8,0.8,0,0,FLEX,Prusa Polymers,8,230,230,65,65,30,0,1.1,,,60,65,65,0,1,,,,no M572 in start_filament_gcode
ColorFabb VarioShore TPU @COREONE,0.4,0.4,0,0,FLEX,ColorFabb,1.5,220,220,50,50,30,0,0.85,,1.2,60,45,45,0,1,,,,no M572 in start_filament_gcode
Taulman Bridge @COREONE,0.4,0.4,0,0,PA,Taulman,7,260,260,110,90,55,40,1,,,,15,15,0,0,0.28%,0.05,conditional,S value templated on nozzle_diameter; resolved for this variant
Taulman Bridge @COREONE 0.6,0.6,0.6,0,0,PA,Taulman,9,255,260,110,90,55,40,1,,,,15,15,0,0,0.28%,0.025,conditional,S value templated on nozzle_diameter; resolved for this variant
Taulman Bridge @COREONE 0.8,0.8,0.8,0,0,PA,Taulman,12,270,270,110,90,55,40,1,,,,15,15,0,0,0.28%,0.016,conditional,S value templated on nozzle_diameter; resolved for this variant
Fillamentum Nylon FX256 @COREONE,0.4,0.4,0,0,PA,Fillamentum,6,250,250,90,90,55,40,1,,,,0,0,1,0,0.28%,0.05,conditional,S value templated on nozzle_diameter; resolved for this variant
Fillamentum Nylon FX256 @COREONE 0.6,0.6,0.6,0,0,PA,Fillamentum,8,250,250,90,90,55,40,1,,,,0,0,1,0,0.28%,0.025,conditional,S value templated on nozzle_diameter; resolved for this variant
Fillamentum Nylon FX256 @COREONE 0.8,0.8,0.8,0,0,PA,Fillamentum,11,250,250,90,90,55,40,1,,,,0,0,1,0,0.28%,0.016,conditional,S value templated on nozzle_diameter; resolved for this variant
Fiberthree F3 PA Pure Pro @COREONE,0.4,0.4,0,0,PA,Fiberthree,5,285,285,90,90,55,40,1,,2,40,15,15,1,1,0.28%,0.05,conditional,S value templated on nozzle_diameter; resolved for this variant
Fiberthree F3 PA Pure Pro @COREONE 0.6,0.6,0.6,0,0,PA,Fiberthree,7,275,285,90,90,55,40,1,,2,40,15,15,1,1,0.28%,0.025,conditional,S value templated on nozzle_diameter; resolved for this variant
Fiberthree F3 PA Pure Pro @COREONE 0.8,0.8,0.8,0,0,PA,Fiberthree,10,285,285,90,90,55,40,1,,2,40,15,15,1,1,0.28%,0.016,conditional,S value templated on nozzle_diameter; resolved for this variant
Fiberthree F3 PA-CF Pro @COREONE,0.4,0.4,0,0,PA,Fiberthree,5,285,285,90,90,55,40,1,1,2,40,0,0,1,0,0%,0.05,conditional,S value templated on nozzle_diameter; resolved for this variant
Fiberthree F3 PA-CF Pro @COREONE 0.6,0.6,0.6,0,0,PA,Fiberthree,7,275,285,90,90,55,40,1,1,2,40,0,0,1,0,0%,0.025,conditional,S value templated on nozzle_diameter; resolved for this variant
Fiberthree F3 PA-CF Pro @COREONE 0.8,0.8,0.8,0,0,PA,Fiberthree,10,285,285,90,90,55,40,1,1,2,40,0,0,1,0,0%,0.016,conditional,S value templated on nozzle_diameter; resolved for this variant
